Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
0,0.26,0.9166666666666666,0.23404255319148937,0.05263157894736842,0.3728813559322034,0.48464912280701755,0.2196488425534897
1,0.78,0.1,0.3333333333333333,0.95,0.15384615384615383,0.525,0.3082207001484488
2,0.8,0.0,0.0,0.975609756097561,0.0,0.4878048780487805,0.0
3,0.68,0.0,0.0,0.8292682926829268,0.0,0.4146341463414634,0.0
4,0.88,0.2,0.3333333333333333,0.9555555555555556,0.25,0.5777777777777778,0.43716256828680006
5,0.7,0.14285714285714285,0.4,0.9166666666666666,0.21052631578947364,0.5297619047619048,0.36187343222787294
6,0.7,0.14285714285714285,0.4,0.9166666666666666,0.21052631578947364,0.5297619047619048,0.36187343222787294
7,0.66,0.3333333333333333,0.3076923076923077,0.7631578947368421,0.32,0.5482456140350878,0.5043668951391246
8,0.66,0.07142857142857142,0.2,0.8888888888888888,0.10526315789473682,0.4801587301587301,0.25197631533948484
9,0.68,0.375,0.21428571428571427,0.7380952380952381,0.2727272727272727,0.5565476190476191,0.5261042808091513
10,0.72,0.2222222222222222,0.2222222222222222,0.8292682926829268,0.2222222222222222,0.5257452574525745,0.42928061081118973
11,0.72,0.4,0.3333333333333333,0.8,0.3636363636363636,0.6000000000000001,0.5656854249492381
12,0.6,0.125,0.07142857142857142,0.6904761904761905,0.09090909090909091,0.40773809523809523,0.29378482569650155
13,0.7,0.3333333333333333,0.36363636363636365,0.8157894736842105,0.34782608695652173,0.5745614035087719,0.5214689104456789
14,0.7,0.0,0.0,0.8333333333333334,0.0,0.4166666666666667,0.0
15,0.7,0.5555555555555556,0.3125,0.7317073170731707,0.39999999999999997,0.6436314363143631,0.6375767130633383
16,0.66,0.3,0.23076923076923078,0.75,0.2608695652173913,0.525,0.4743416490252569
17,0.82,0.8,0.5333333333333333,0.825,0.64,0.8125,0.812403840463596
18,0.7,0.3333333333333333,0.36363636363636365,0.8157894736842105,0.34782608695652173,0.5745614035087719,0.5214689104456789
19,0.68,0.5,0.3125,0.725,0.38461538461538464,0.6125,0.6020797289396148
20,0.68,0.16666666666666666,0.08333333333333333,0.75,0.1111111111111111,0.4583333333333333,0.3535533905932738
21,0.82,0.42857142857142855,0.375,0.8837209302325582,0.39999999999999997,0.6561461794019934,0.615416559354913
22,0.6,0.4166666666666667,0.2777777777777778,0.6578947368421053,0.33333333333333337,0.537280701754386,0.5235673853646194
23,0.68,0.6666666666666666,0.2222222222222222,0.6818181818181818,0.3333333333333333,0.6742424242424242,0.674199862463242
24,0.78,0.4,0.2,0.8222222222222222,0.26666666666666666,0.6111111111111112,0.5734883511361751
25,0.78,0.25,0.2857142857142857,0.8809523809523809,0.26666666666666666,0.5654761904761905,0.46929531772445293
26,0.66,0.3,0.23076923076923078,0.75,0.2608695652173913,0.525,0.4743416490252569
27,0.68,0.2727272727272727,0.2727272727272727,0.7948717948717948,0.2727272727272727,0.5337995337995338,0.4655998462018826
28,0.68,0.125,0.1,0.7857142857142857,0.11111111111111112,0.45535714285714285,0.31339158526400435
29,0.66,0.18181818181818182,0.2,0.7948717948717948,0.1904761904761905,0.4883449883449883,0.3801606825043123
30,0.7,0.5555555555555556,0.3125,0.7317073170731707,0.39999999999999997,0.6436314363143631,0.6375767130633383
31,0.68,0.6923076923076923,0.42857142857142855,0.6756756756756757,0.5294117647058824,0.683991683991684,0.6839411288813297
32,0.62,0.2857142857142857,0.3076923076923077,0.75,0.29629629629629634,0.5178571428571428,0.4629100498862757
33,0.74,0.2222222222222222,0.25,0.8536585365853658,0.23529411764705882,0.537940379403794,0.43554781255215846
34,0.74,0.5714285714285714,0.2857142857142857,0.7674418604651163,0.38095238095238093,0.6694352159468439,0.6622221726732399
35,0.7,0.5555555555555556,0.3125,0.7317073170731707,0.39999999999999997,0.6436314363143631,0.6375767130633383
36,0.68,0.36363636363636365,0.3076923076923077,0.7692307692307693,0.33333333333333337,0.5664335664335665,0.5288858853479451
37,0.72,0.3333333333333333,0.16666666666666666,0.7727272727272727,0.2222222222222222,0.553030303030303,0.5075192189225523
38,0.7,0.3333333333333333,0.5,0.8571428571428571,0.4,0.5952380952380952,0.5345224838248488
39,0.7,0.16666666666666666,0.09090909090909091,0.7727272727272727,0.11764705882352942,0.46969696969696967,0.3588702812826367
40,0.56,0.4117647058823529,0.3684210526315789,0.6363636363636364,0.3888888888888889,0.5240641711229946,0.5118906968889915
41,0.58,0.25,0.11764705882352941,0.6428571428571429,0.15999999999999998,0.44642857142857145,0.4008918628686366
42,0.72,0.2857142857142857,0.18181818181818182,0.7906976744186046,0.2222222222222222,0.5382059800664452,0.47530371475768884
43,0.66,0.5,0.23529411764705882,0.6904761904761905,0.31999999999999995,0.5952380952380952,0.5875696513930031
44,0.72,0.5555555555555556,0.3333333333333333,0.7560975609756098,0.4166666666666667,0.6558265582655827,0.6481158851177815
45,0.76,0.7333333333333333,0.5789473684210527,0.7714285714285715,0.6470588235294117,0.7523809523809524,0.7521398046336105
46,0.74,0.42857142857142855,0.25,0.7906976744186046,0.3157894736842105,0.6096345514950166,0.5821257870028501
47,0.7,0.7,0.3684210526315789,0.7,0.48275862068965514,0.7,0.7
48,0.68,0.5454545454545454,0.35294117647058826,0.717948717948718,0.42857142857142855,0.6317016317016317,0.6257862187747438
49,0.72,0.6,0.2,0.7333333333333333,0.3,0.6666666666666666,0.6633249580710799
50,0.76,0.5714285714285714,0.3076923076923077,0.7906976744186046,0.4,0.681063122923588,0.6721809596566366
51,0.7,0.3333333333333333,0.25,0.7804878048780488,0.28571428571428575,0.556910569105691,0.5100613704506706
52,0.48,0.3076923076923077,0.19047619047619047,0.5405405405405406,0.23529411764705882,0.42411642411642414,0.40782369514309286
53,0.68,0.7142857142857143,0.2631578947368421,0.6744186046511628,0.3846153846153846,0.6943521594684385,0.6940659729095142
54,0.66,0.5714285714285714,0.2222222222222222,0.6744186046511628,0.32,0.6229235880398671,0.6207914785180805
55,0.78,0.5454545454545454,0.5,0.8461538461538461,0.5217391304347826,0.6958041958041958,0.6793662204867574
56,0.72,0.5555555555555556,0.3333333333333333,0.7560975609756098,0.4166666666666667,0.6558265582655827,0.6481158851177815
57,0.7,0.7,0.3684210526315789,0.7,0.48275862068965514,0.7,0.7
58,0.68,0.4,0.13333333333333333,0.7111111111111111,0.2,0.5555555555555556,0.5333333333333333
59,0.82,0.8888888888888888,0.5,0.8048780487804879,0.64,0.8468834688346883,0.8458410929196717
60,0.64,0.5,0.16666666666666666,0.6590909090909091,0.25,0.5795454545454546,0.5740604972870494
61,0.66,0.6666666666666666,0.1111111111111111,0.6595744680851063,0.1904761904761905,0.6631205673758864,0.6631110857591943
62,0.62,0.3,0.2,0.7,0.24,0.5,0.458257569495584
63,0.58,0.45454545454545453,0.25,0.6153846153846154,0.3225806451612903,0.534965034965035,0.5288858853479451
64,0.62,0.5,0.21052631578947367,0.6428571428571429,0.2962962962962963,0.5714285714285714,0.5669467095138409
