Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
0,0.66,0.0,nan,1.0,0.0,0.5,0.0
1,0.78,0.09090909090909091,0.5,0.9743589743589743,0.15384615384615385,0.5326340326340326,0.29762071261605527
2,0.8,0.0,0.0,0.975609756097561,0.0,0.4878048780487805,0.0
3,0.6,0.0,0.0,0.8108108108108109,0.0,0.40540540540540543,0.0
4,0.76,0.16666666666666666,0.125,0.8409090909090909,0.14285714285714288,0.5037878787878788,0.3743681545638132
5,0.62,0.2857142857142857,0.3076923076923077,0.75,0.29629629629629634,0.5178571428571428,0.4629100498862757
6,0.64,0.2727272727272727,0.23076923076923078,0.7435897435897436,0.24999999999999994,0.5081585081585082,0.45033010425376047
7,0.7,0.4666666666666667,0.5,0.8,0.4827586206896552,0.6333333333333333,0.6110100926607787
8,0.7,0.6363636363636364,0.3888888888888889,0.717948717948718,0.4827586206896552,0.6771561771561772,0.6759263694193747
9,0.68,0.38461538461538464,0.38461538461538464,0.7837837837837838,0.38461538461538464,0.5841995841995842,0.5490494526500336
10,0.7,0.4,0.3076923076923077,0.775,0.34782608695652173,0.5875,0.5567764362830022
11,0.6,0.5,0.25,0.625,0.3333333333333333,0.5625,0.5590169943749475
12,0.78,0.6666666666666666,0.3076923076923077,0.7954545454545454,0.42105263157894735,0.731060606060606,0.7282190812544191
13,0.8,0.5555555555555556,0.45454545454545453,0.8536585365853658,0.5,0.7046070460704608,0.6886615587844478
14,0.76,0.2727272727272727,0.42857142857142855,0.8974358974358975,0.33333333333333326,0.5850815850815851,0.4947274449181536
15,0.68,0.5,0.125,0.6956521739130435,0.2,0.5978260869565217,0.5897678246195885
16,0.66,0.25,0.15384615384615385,0.7380952380952381,0.1904761904761905,0.49404761904761907,0.4295623464921123
17,0.72,0.5454545454545454,0.4,0.7692307692307693,0.4615384615384615,0.6573426573426573,0.6477502756312957
18,0.8,0.5714285714285714,0.6666666666666666,0.8888888888888888,0.6153846153846153,0.7301587301587301,0.7126966450997984
19,0.72,0.3333333333333333,0.16666666666666666,0.7727272727272727,0.2222222222222222,0.553030303030303,0.5075192189225523
20,0.74,0.6,0.21428571428571427,0.7555555555555555,0.3157894736842105,0.6777777777777778,0.6733003292241385
21,0.68,0.6153846153846154,0.42105263157894735,0.7027027027027027,0.5,0.659043659043659,0.6575959492214292
22,0.72,0.8571428571428571,0.3157894736842105,0.6976744186046512,0.46153846153846156,0.7774086378737541,0.7733088933397007
23,0.72,0.4444444444444444,0.3076923076923077,0.7804878048780488,0.3636363636363637,0.6124661246612466,0.5889681390658482
24,0.74,1.0,0.2777777777777778,0.7111111111111111,0.4347826086956522,0.8555555555555556,0.8432740427115678
25,0.8,0.875,0.4375,0.7857142857142857,0.5833333333333334,0.8303571428571428,0.82915619758885
26,0.78,0.6,0.46153846153846156,0.825,0.5217391304347826,0.7124999999999999,0.7035623639735143
27,0.64,0.42857142857142855,0.17647058823529413,0.6744186046511628,0.25,0.5514950166112956,0.5376211908495593
28,0.66,0.2727272727272727,0.25,0.7692307692307693,0.2608695652173913,0.520979020979021,0.45802861241434445
29,0.7,0.6,0.35294117647058826,0.725,0.4444444444444445,0.6625,0.6595452979136459
30,0.74,0.6153846153846154,0.5,0.7837837837837838,0.5517241379310345,0.6995841995841996,0.694498727377151
31,0.72,0.6666666666666666,0.4444444444444444,0.7368421052631579,0.5333333333333333,0.7017543859649122,0.7008766440504623
32,0.74,0.6666666666666666,0.47058823529411764,0.7631578947368421,0.5517241379310345,0.7149122807017544,0.7132825035177587
33,0.72,0.6,0.2,0.7333333333333333,0.3,0.6666666666666666,0.6633249580710799
34,0.72,0.5,0.35714285714285715,0.775,0.41666666666666663,0.6375,0.6224949798994366
35,0.58,0.5,0.2857142857142857,0.6052631578947368,0.36363636363636365,0.5526315789473684,0.5501196042201808
36,0.74,0.6,0.4,0.775,0.48,0.6875,0.6819090848492928
37,0.68,0.6923076923076923,0.42857142857142855,0.6756756756756757,0.5294117647058824,0.683991683991684,0.6839411288813297
38,0.7,0.8181818181818182,0.4090909090909091,0.6666666666666666,0.5454545454545455,0.7424242424242424,0.7385489458759964
39,0.66,0.625,0.2631578947368421,0.6666666666666666,0.37037037037037035,0.6458333333333333,0.6454972243679028
40,0.78,0.6,0.46153846153846156,0.825,0.5217391304347826,0.7124999999999999,0.7035623639735143
41,0.7,0.5,0.5333333333333333,0.7941176470588235,0.5161290322580646,0.6470588235294117,0.6301260378126043
42,0.6,0.5,0.25,0.625,0.3333333333333333,0.5625,0.5590169943749475
43,0.64,0.4444444444444444,0.23529411764705882,0.6829268292682927,0.30769230769230765,0.5636856368563685,0.5509292470275582
44,0.66,0.5,0.29411764705882354,0.7,0.37037037037037035,0.6,0.5916079783099616
45,0.7,0.75,0.42857142857142855,0.6842105263157895,0.5454545454545454,0.7171052631578947,0.7163503994113789
46,0.64,0.7,0.3181818181818182,0.625,0.4375,0.6625,0.6614378277661477
47,0.78,0.7777777777777778,0.4375,0.7804878048780488,0.56,0.7791327913279134,0.7791316130543701
48,0.72,0.5555555555555556,0.3333333333333333,0.7560975609756098,0.4166666666666667,0.6558265582655827,0.6481158851177815
49,0.72,0.625,0.3125,0.7380952380952381,0.4166666666666667,0.6815476190476191,0.6791977059807578
50,0.66,0.42857142857142855,0.1875,0.6976744186046512,0.26086956521739124,0.5631229235880398,0.5468119624323668
51,0.66,0.45454545454545453,0.3125,0.717948717948718,0.3703703703703703,0.5862470862470862,0.5712620469979836
52,0.76,0.8333333333333334,0.3125,0.75,0.45454545454545453,0.7916666666666667,0.7905694150420949
53,0.76,0.7,0.4375,0.775,0.5384615384615384,0.7375,0.7365459931328118
54,0.72,0.7,0.3888888888888889,0.725,0.5,0.7124999999999999,0.7123903424387503
55,0.7,0.5,0.2,0.7272727272727273,0.28571428571428575,0.6136363636363636,0.6030226891555273
56,0.72,0.5454545454545454,0.4,0.7692307692307693,0.4615384615384615,0.6573426573426573,0.6477502756312957
