Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
109,0.78,0.14285714285714285,0.16666666666666666,0.8837209302325582,0.15384615384615383,0.5132890365448505,0.3553109162073123
110,0.56,0.4166666666666667,0.25,0.6052631578947368,0.3125,0.5109649122807017,0.502188194262012
111,0.8,0.0,nan,1.0,0.0,0.5,0.0
112,0.28,0.6,0.23076923076923078,0.14285714285714285,0.33333333333333337,0.37142857142857144,0.2927700218845599
113,0.78,0.0,0.0,0.975,0.0,0.4875,0.0
114,0.48,0.7142857142857143,0.3125,0.3888888888888889,0.43478260869565216,0.5515873015873016,0.5270462766947299
115,0.88,0.0,nan,1.0,0.0,0.5,0.0
116,0.72,0.35714285714285715,0.5,0.8611111111111112,0.41666666666666663,0.6091269841269842,0.5545626047072436
117,0.92,0.0,nan,1.0,0.0,0.5,0.0
118,0.84,0.0,nan,1.0,0.0,0.5,0.0
119,0.4,0.6,0.1875,0.35,0.2857142857142857,0.475,0.458257569495584
120,0.56,0.16666666666666666,0.14285714285714285,0.6842105263157895,0.15384615384615383,0.42543859649122806,0.33769081675298523
121,0.84,0.0,nan,1.0,0.0,0.5,0.0
122,0.2,0.8181818181818182,0.19148936170212766,0.02564102564102564,0.31034482758620685,0.42191142191142195,0.14484136487558028
123,0.74,0.0,nan,1.0,0.0,0.5,0.0
124,0.8,0.0,nan,1.0,0.0,0.5,0.0
125,0.5,0.1,0.058823529411764705,0.6,0.07407407407407408,0.35,0.2449489742783178
126,0.64,0.0,0.0,0.7804878048780488,0.0,0.3902439024390244,0.0
127,0.62,0.6,0.15,0.6222222222222222,0.24,0.6111111111111112,0.6110100926607787
128,0.8,0.0,nan,1.0,0.0,0.5,0.0
129,0.34,0.8888888888888888,0.2,0.21951219512195122,0.326530612244898,0.55420054200542,0.44172610429938614
130,0.6,0.0,0.0,0.75,0.0,0.375,0.0
131,0.7,0.08333333333333333,0.2,0.8947368421052632,0.11764705882352941,0.48903508771929827,0.2730593406363751
132,0.8,0.0,nan,1.0,0.0,0.5,0.0
133,0.24,0.5,0.07894736842105263,0.20454545454545456,0.13636363636363635,0.3522727272727273,0.31980107453341566
134,0.78,0.0,0.0,0.9069767441860465,0.0,0.45348837209302323,0.0
135,0.22,0.75,0.07317073170731707,0.17391304347826086,0.13333333333333333,0.46195652173913043,0.3611575592573076
136,0.84,0.0,nan,1.0,0.0,0.5,0.0
137,0.34,0.38461538461538464,0.16666666666666666,0.32432432432432434,0.2325581395348837,0.35446985446985446,0.3531856802591588
138,0.86,0.0,nan,1.0,0.0,0.5,0.0
139,0.52,0.5,0.16666666666666666,0.5238095238095238,0.25,0.5119047619047619,0.511766315719159
140,0.54,0.42857142857142855,0.13636363636363635,0.5581395348837209,0.20689655172413793,0.4933554817275747,0.4890834875635334
141,0.46,0.375,0.12,0.47619047619047616,0.18181818181818182,0.4255952380952381,0.4225771273642583
