Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
0,0.66,0.0,nan,1.0,0.0,0.5,0.0
1,0.78,0.0,nan,1.0,0.0,0.5,0.0
2,0.82,0.0,nan,1.0,0.0,0.5,0.0
3,0.74,0.0,nan,1.0,0.0,0.5,0.0
4,0.88,0.0,nan,1.0,0.0,0.5,0.0
5,0.72,0.0,nan,1.0,0.0,0.5,0.0
6,0.76,0.0,0.0,0.9743589743589743,0.0,0.48717948717948717,0.0
7,0.68,0.06666666666666667,0.3333333333333333,0.9428571428571428,0.1111111111111111,0.5047619047619047,0.2507132682112035
8,0.76,0.0,0.0,0.9743589743589743,0.0,0.48717948717948717,0.0
9,0.76,0.23076923076923078,0.6,0.9459459459459459,0.33333333333333337,0.5883575883575883,0.4672207382974543
10,0.8,0.1,0.5,0.975,0.16666666666666669,0.5375,0.3122498999199199
11,0.82,0.1,1.0,1.0,0.18181818181818182,0.55,0.31622776601683794
12,0.8,0.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0
13,0.86,0.3333333333333333,0.75,0.975609756097561,0.46153846153846156,0.6544715447154471,0.570265948512201
14,0.78,0.09090909090909091,0.5,0.9743589743589743,0.15384615384615385,0.5326340326340326,0.29762071261605527
15,0.82,0.25,0.14285714285714285,0.8695652173913043,0.18181818181818182,0.5597826086956521,0.4662524041201569
16,0.86,0.25,0.6666666666666666,0.9761904761904762,0.36363636363636365,0.6130952380952381,0.49401176002967684
17,0.8,0.2727272727272727,0.6,0.9487179487179487,0.37499999999999994,0.6107226107226107,0.50866615647324
18,0.82,0.42857142857142855,0.8571428571428571,0.9722222222222222,0.5714285714285714,0.7003968253968254,0.6454972243679028
19,0.82,0.3333333333333333,0.2857142857142857,0.8863636363636364,0.30769230769230765,0.6098484848484849,0.543557306504609
20,0.9,0.4,0.5,0.9555555555555556,0.4444444444444445,0.6777777777777778,0.6182412330330469
21,0.72,0.23076923076923078,0.42857142857142855,0.8918918918918919,0.3,0.5613305613305614,0.4536752206382952
22,0.8,0.2857142857142857,0.2857142857142857,0.8837209302325582,0.2857142857142857,0.584717607973422,0.5024855165595915
23,0.76,0.2222222222222222,0.2857142857142857,0.8780487804878049,0.25,0.5501355013550135,0.44172610429938614
24,0.78,0.0,0.0,0.8666666666666667,0.0,0.43333333333333335,0.0
25,0.88,0.75,0.6,0.9047619047619048,0.6666666666666665,0.8273809523809523,0.823754471047914
26,0.82,0.4,0.5714285714285714,0.925,0.47058823529411764,0.6625000000000001,0.608276253029822
27,0.8,0.14285714285714285,0.2,0.9069767441860465,0.16666666666666666,0.5249169435215947,0.35995570048589637
28,0.74,0.36363636363636365,0.4,0.8461538461538461,0.380952380952381,0.6048951048951049,0.5547001962252291
29,0.82,0.3,0.6,0.95,0.4,0.625,0.5338539126015656
30,0.72,0.23076923076923078,0.42857142857142855,0.8918918918918919,0.3,0.5613305613305614,0.4536752206382952
31,0.78,0.25,0.6,0.9473684210526315,0.35294117647058826,0.5986842105263157,0.4866642633922876
32,0.74,0.08333333333333333,0.3333333333333333,0.9473684210526315,0.13333333333333333,0.5153508771929824,0.28097574347450816
33,0.84,0.2,0.2,0.9111111111111111,0.20000000000000004,0.5555555555555556,0.42687494916218993
34,0.72,0.3,0.3,0.825,0.3,0.5625,0.4974937185533099
35,0.64,0.3333333333333333,0.2857142857142857,0.7368421052631579,0.30769230769230765,0.5350877192982456,0.49559462778335206
36,0.72,0.3,0.3,0.825,0.3,0.5625,0.4974937185533099
37,0.78,0.46153846153846156,0.6,0.8918918918918919,0.5217391304347826,0.6767151767151767,0.6415936499392834
38,0.66,0.5454545454545454,0.3333333333333333,0.6923076923076923,0.41379310344827586,0.6188811188811189,0.6145098677990269
39,0.8,0.5,0.4,0.8571428571428571,0.4444444444444445,0.6785714285714286,0.6546536707079771
40,0.7,0.3,0.2727272727272727,0.8,0.28571428571428564,0.55,0.4898979485566356
41,0.7,0.3125,0.5555555555555556,0.8823529411764706,0.39999999999999997,0.5974264705882353,0.5251050315105037
42,0.72,0.4,0.3333333333333333,0.8,0.3636363636363636,0.6000000000000001,0.5656854249492381
43,0.68,0.2222222222222222,0.18181818181818182,0.7804878048780488,0.19999999999999998,0.5013550135501355,0.41646336503628284
44,0.72,0.4,0.3333333333333333,0.8,0.3636363636363636,0.6000000000000001,0.5656854249492381
45,0.76,0.4166666666666667,0.5,0.868421052631579,0.45454545454545453,0.6425438596491229,0.6015331289822348
46,0.68,0.5,0.3125,0.725,0.38461538461538464,0.6125,0.6020797289396148
47,0.82,0.5555555555555556,0.5,0.8780487804878049,0.5263157894736842,0.7168021680216803,0.6984302957695783
48,0.76,0.2222222222222222,0.2857142857142857,0.8780487804878049,0.25,0.5501355013550135,0.44172610429938614
49,0.74,0.375,0.2727272727272727,0.8095238095238095,0.3157894736842105,0.5922619047619048,0.5509731650193398
50,0.78,0.2857142857142857,0.25,0.8604651162790697,0.26666666666666666,0.5730897009966778,0.4958297853898394
51,0.66,0.36363636363636365,0.2857142857142857,0.7435897435897436,0.32,0.5536130536130537,0.5199964138302017
52,0.78,0.6666666666666666,0.3076923076923077,0.7954545454545454,0.42105263157894735,0.731060606060606,0.7282190812544191
53,0.74,0.5,0.38461538461538464,0.8,0.4347826086956522,0.65,0.6324555320336759
54,0.82,0.7,0.5384615384615384,0.85,0.608695652173913,0.7749999999999999,0.7713624310270756
55,0.78,0.3333333333333333,0.2222222222222222,0.8409090909090909,0.26666666666666666,0.5871212121212122,0.5294365215047317
56,0.76,0.45454545454545453,0.45454545454545453,0.8461538461538461,0.45454545454545453,0.6503496503496503,0.6201736729460422
57,0.72,0.7777777777777778,0.3684210526315789,0.7073170731707317,0.5,0.7425474254742548,0.7417111980784795
