Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
0,0.72,0.0,nan,1.0,0.0,0.5,0.0
1,0.82,0.0,nan,1.0,0.0,0.5,0.0
2,0.72,0.0,nan,1.0,0.0,0.5,0.0
3,0.82,0.0,0.0,0.9761904761904762,0.0,0.4880952380952381,0.0
4,0.72,0.0,nan,1.0,0.0,0.5,0.0
5,0.78,0.0,0.0,0.975,0.0,0.4875,0.0
6,0.82,0.0,0.0,0.9761904761904762,0.0,0.4880952380952381,0.0
7,0.84,0.0,0.0,0.9767441860465116,0.0,0.4883720930232558,0.0
8,0.88,0.14285714285714285,1.0,1.0,0.25,0.5714285714285714,0.3779644730092272
9,0.78,0.14285714285714285,0.16666666666666666,0.8837209302325582,0.15384615384615383,0.5132890365448505,0.3553109162073123
10,0.86,0.0,0.0,0.9772727272727273,0.0,0.48863636363636365,0.0
11,0.84,0.16666666666666666,0.25,0.9318181818181818,0.2,0.5492424242424242,0.3940850546557561
12,0.8,0.1,0.5,0.975,0.16666666666666669,0.5375,0.3122498999199199
13,0.76,0.0,0.0,0.9743589743589743,0.0,0.48717948717948717,0.0
14,0.78,0.0,nan,1.0,0.0,0.5,0.0
15,0.72,0.08333333333333333,0.25,0.9210526315789473,0.125,0.5021929824561403,0.27704581925182026
16,0.78,0.2222222222222222,0.3333333333333333,0.9024390243902439,0.26666666666666666,0.5623306233062331,0.44781916598115157
17,0.74,0.14285714285714285,0.6666666666666666,0.9722222222222222,0.23529411764705882,0.5575396825396826,0.3726779962499649
18,0.84,0.16666666666666666,0.25,0.9318181818181818,0.2,0.5492424242424242,0.3940850546557561
19,0.8,0.3,0.5,0.925,0.37499999999999994,0.6125,0.5267826876426369
20,0.8,0.25,0.3333333333333333,0.9047619047619048,0.28571428571428575,0.5773809523809523,0.47559486560567094
21,0.74,0.3333333333333333,0.3,0.8292682926829268,0.3157894736842105,0.5813008130081301,0.5257592264788533
22,0.8,0.3333333333333333,0.6666666666666666,0.9473684210526315,0.4444444444444444,0.6403508771929824,0.5619514869490163
23,0.78,0.2,0.4,0.925,0.26666666666666666,0.5625,0.4301162633521314
24,0.8,0.3333333333333333,0.42857142857142855,0.9024390243902439,0.375,0.6178861788617886,0.5484642268462742
25,0.7,0.09090909090909091,0.16666666666666666,0.8717948717948718,0.11764705882352942,0.4813519813519814,0.2815210103244148
26,0.8,0.42857142857142855,0.3333333333333333,0.8604651162790697,0.375,0.6445182724252492,0.6072649867393981
27,0.7,0.23076923076923078,0.375,0.8648648648648649,0.2857142857142857,0.5478170478170479,0.44674847462996403
28,0.72,0.16666666666666666,0.3333333333333333,0.8947368421052632,0.2222222222222222,0.5307017543859649,0.38616422286061647
29,0.74,0.25,0.42857142857142855,0.8947368421052632,0.3157894736842105,0.5723684210526316,0.47295265146345866
30,0.78,0.4117647058823529,0.875,0.9696969696969697,0.56,0.6907308377896613,0.6318915947552093
31,0.86,0.5714285714285714,0.5,0.9069767441860465,0.5333333333333333,0.739202657807309,0.7199114009717927
32,0.68,0.18181818181818182,0.2222222222222222,0.8205128205128205,0.19999999999999998,0.5011655011655012,0.38624363966821407
33,0.66,0.2,0.375,0.8571428571428571,0.26086956521739135,0.5285714285714286,0.4140393356054125
34,0.7,0.3333333333333333,0.36363636363636365,0.8157894736842105,0.34782608695652173,0.5745614035087719,0.5214689104456789
35,0.78,0.3333333333333333,0.2222222222222222,0.8409090909090909,0.26666666666666666,0.5871212121212122,0.5294365215047317
36,0.66,0.1,0.1111111111111111,0.8,0.10526315789473685,0.45,0.28284271247461906
37,0.76,0.6428571428571429,0.5625,0.8055555555555556,0.6000000000000001,0.7242063492063493,0.7196229171289245
38,0.8,0.42857142857142855,0.3333333333333333,0.8604651162790697,0.375,0.6445182724252492,0.6072649867393981
39,0.68,0.25,0.3,0.8157894736842105,0.2727272727272727,0.5328947368421053,0.4516053237297504
40,0.74,0.36363636363636365,0.4,0.8461538461538461,0.380952380952381,0.6048951048951049,0.5547001962252291
41,0.72,0.3,0.3,0.825,0.3,0.5625,0.4974937185533099
42,0.76,0.5,0.3333333333333333,0.8095238095238095,0.4,0.6547619047619048,0.6362090102803518
43,0.56,0.2,0.125,0.65,0.15384615384615385,0.42500000000000004,0.36055512754639896
44,0.78,0.5,0.5454545454545454,0.868421052631579,0.5217391304347826,0.6842105263157895,0.6589465276604692
45,0.82,0.4,0.25,0.8666666666666667,0.3076923076923077,0.6333333333333333,0.5887840577551898
46,0.62,0.09090909090909091,0.1,0.7692307692307693,0.09523809523809525,0.4300699300699301,0.26444294267397256
47,0.68,0.46153846153846156,0.4,0.7567567567567568,0.42857142857142855,0.6091476091476091,0.5909926812341666
48,0.76,0.3333333333333333,0.5,0.8947368421052632,0.4,0.6140350877192983,0.5461186812727502
49,0.72,0.4166666666666667,0.4166666666666667,0.8157894736842105,0.4166666666666667,0.6162280701754386,0.5830199659546441
50,0.74,0.38461538461538464,0.5,0.8648648648648649,0.4347826086956522,0.6247401247401247,0.5767498007284725
51,0.72,0.2,0.25,0.85,0.22222222222222224,0.525,0.41231056256176607
52,0.84,0.5,0.5,0.9047619047619048,0.5,0.7023809523809523,0.6725927091345493
53,0.82,0.5714285714285714,0.4,0.8604651162790697,0.47058823529411764,0.7159468438538206,0.701209207126852
54,0.76,0.5833333333333334,0.5,0.8157894736842105,0.5384615384615384,0.6995614035087719,0.6898385267455394
55,0.82,0.6,0.3,0.8444444444444444,0.4,0.7222222222222222,0.7118052168020874
56,0.74,0.5,0.3076923076923077,0.7857142857142857,0.380952380952381,0.6428571428571428,0.6267831705280087
57,0.66,0.5,0.29411764705882354,0.7,0.37037037037037035,0.6,0.5916079783099616
58,0.76,0.7,0.4375,0.775,0.5384615384615384,0.7375,0.7365459931328118
59,0.64,0.2,0.06666666666666667,0.6888888888888889,0.1,0.4444444444444444,0.3711842908553348
60,0.76,0.4166666666666667,0.5,0.868421052631579,0.45454545454545453,0.6425438596491229,0.6015331289822348
61,0.78,0.0,0.0,0.8666666666666667,0.0,0.43333333333333335,0.0
62,0.74,0.6153846153846154,0.5,0.7837837837837838,0.5517241379310345,0.6995841995841996,0.694498727377151
63,0.76,0.42857142857142855,0.2727272727272727,0.813953488372093,0.33333333333333326,0.6212624584717608,0.5906244232186183
64,0.68,0.375,0.21428571428571427,0.7380952380952381,0.2727272727272727,0.5565476190476191,0.5261042808091513
65,0.8,0.42857142857142855,0.3333333333333333,0.8604651162790697,0.375,0.6445182724252492,0.6072649867393981
66,0.8,0.7142857142857143,0.38461538461538464,0.813953488372093,0.5,0.7641196013289037,0.7624928516630234
67,0.68,0.4166666666666667,0.35714285714285715,0.7631578947368421,0.3846153846153846,0.5899122807017544,0.5638993315657954
68,0.68,0.45454545454545453,0.3333333333333333,0.7435897435897436,0.3846153846153846,0.5990675990675991,0.5813736646902214
69,0.78,0.6,0.25,0.8,0.35294117647058826,0.7,0.6928203230275509
70,0.72,0.375,0.25,0.7857142857142857,0.3,0.5803571428571428,0.5428101483418094
71,0.7,0.5714285714285714,0.25,0.7209302325581395,0.34782608695652173,0.6461794019933554,0.64184120535407
72,0.76,0.5,0.4166666666666667,0.825,0.45454545454545453,0.6625,0.6422616289332564
73,0.8,0.3333333333333333,0.42857142857142855,0.9024390243902439,0.375,0.6178861788617886,0.5484642268462742
74,0.72,0.5714285714285714,0.26666666666666666,0.7441860465116279,0.36363636363636365,0.6578073089700996,0.6521113167513779
75,0.64,0.2222222222222222,0.15384615384615385,0.7317073170731707,0.18181818181818185,0.47696476964769646,0.4032389192727559
76,0.66,0.2222222222222222,0.16666666666666666,0.7560975609756098,0.1904761904761905,0.489159891598916,0.4099044769416433
77,0.76,0.6666666666666666,0.4,0.7804878048780488,0.5,0.7235772357723578,0.7213357077339458
78,0.68,0.5,0.1875,0.7045454545454546,0.2727272727272727,0.6022727272727273,0.5935256753272998
79,0.76,0.6666666666666666,0.4,0.7804878048780488,0.5,0.7235772357723578,0.7213357077339458
80,0.78,0.7,0.4666666666666667,0.8,0.56,0.75,0.7483314773547882
81,0.74,0.5714285714285714,0.2857142857142857,0.7674418604651163,0.38095238095238093,0.6694352159468439,0.6622221726732399
82,0.7,0.375,0.5454545454545454,0.8529411764705882,0.4444444444444444,0.6139705882352942,0.5655554271479238
83,0.76,0.7,0.4375,0.775,0.5384615384615384,0.7375,0.7365459931328118
84,0.84,0.6666666666666666,0.5454545454545454,0.8780487804878049,0.6,0.7723577235772358,0.7650920556760059
85,0.74,0.5714285714285714,0.2857142857142857,0.7674418604651163,0.38095238095238093,0.6694352159468439,0.6622221726732399
86,0.78,0.5714285714285714,0.6153846153846154,0.8611111111111112,0.5925925925925927,0.7162698412698413,0.7014723744122017
87,0.62,0.4,0.375,0.7142857142857143,0.38709677419354843,0.5571428571428572,0.5345224838248488
88,0.72,0.6,0.375,0.75,0.4615384615384615,0.675,0.6708203932499369
89,0.78,0.38461538461538464,0.625,0.918918918918919,0.4761904761904762,0.6517671517671518,0.5945000869893573
90,0.8,0.2857142857142857,0.2857142857142857,0.8837209302325582,0.2857142857142857,0.584717607973422,0.5024855165595915
91,0.7,0.4166666666666667,0.38461538461538464,0.7894736842105263,0.4,0.6030701754385965,0.5735393346764044
92,0.82,0.625,0.45454545454545453,0.8571428571428571,0.5263157894736842,0.7410714285714286,0.7319250547113999
93,0.58,0.4166666666666667,0.2631578947368421,0.631578947368421,0.3225806451612903,0.5241228070175439,0.512989176042577
94,0.7,0.375,0.23076923076923078,0.7619047619047619,0.2857142857142857,0.5684523809523809,0.5345224838248488
95,0.82,0.5555555555555556,0.5,0.8780487804878049,0.5263157894736842,0.7168021680216803,0.6984302957695783
96,0.8,0.8333333333333334,0.35714285714285715,0.7954545454545454,0.5,0.8143939393939394,0.814173684098662
97,0.72,0.5,0.35714285714285715,0.775,0.41666666666666663,0.6375,0.6224949798994366
98,0.74,0.36363636363636365,0.4,0.8461538461538461,0.380952380952381,0.6048951048951049,0.5547001962252291
99,0.74,0.5454545454545454,0.42857142857142855,0.7948717948717948,0.4799999999999999,0.6701631701631701,0.6584576171375296
100,0.76,0.8333333333333334,0.3125,0.75,0.45454545454545453,0.7916666666666667,0.7905694150420949
101,0.78,0.6,0.46153846153846156,0.825,0.5217391304347826,0.7124999999999999,0.7035623639735143
102,0.78,0.5,0.2727272727272727,0.8181818181818182,0.3529411764705882,0.6590909090909092,0.6396021490668313
103,0.76,0.6666666666666666,0.2857142857142857,0.7727272727272727,0.4,0.7196969696969697,0.7177405625652734
104,0.74,0.5,0.38461538461538464,0.8,0.4347826086956522,0.65,0.6324555320336759
105,0.8,0.9090909090909091,0.5263157894736842,0.7692307692307693,0.6666666666666666,0.8391608391608392,0.8362420100070908
106,0.68,0.46153846153846156,0.4,0.7567567567567568,0.42857142857142855,0.6091476091476091,0.5909926812341666
107,0.72,0.4444444444444444,0.3076923076923077,0.7804878048780488,0.3636363636363637,0.6124661246612466,0.5889681390658482
108,0.76,0.6,0.42857142857142855,0.8,0.5,0.7,0.6928203230275509
109,0.8,0.375,0.375,0.8809523809523809,0.375,0.6279761904761905,0.57476703355111
110,0.8,0.75,0.42857142857142855,0.8095238095238095,0.5454545454545454,0.7797619047619048,0.7791937224739797
111,0.6,0.5714285714285714,0.36363636363636365,0.6111111111111112,0.4444444444444444,0.5912698412698413,0.5909368402852789
112,0.74,0.6363636363636364,0.4375,0.7692307692307693,0.5185185185185185,0.7027972027972028,0.6996502622814412
113,0.7,0.5555555555555556,0.3125,0.7317073170731707,0.39999999999999997,0.6436314363143631,0.6375767130633383
114,0.74,0.8333333333333334,0.47619047619047616,0.7105263157894737,0.6060606060606061,0.7719298245614035,0.7694837640638656
115,0.68,0.7142857142857143,0.45454545454545453,0.6666666666666666,0.5555555555555556,0.6904761904761905,0.6900655593423543
116,0.6,0.38461538461538464,0.29411764705882354,0.6756756756756757,0.33333333333333337,0.5301455301455301,0.509779618928866
117,0.78,0.8571428571428571,0.375,0.7674418604651163,0.5217391304347825,0.8122923588039868,0.8110532097033459
118,0.62,0.4,0.23529411764705882,0.675,0.29629629629629634,0.5375000000000001,0.5196152422706632
119,0.66,0.4375,0.4666666666666667,0.7647058823529411,0.45161290322580644,0.6011029411764706,0.5784106011557981
120,0.66,0.3,0.23076923076923078,0.75,0.2608695652173913,0.525,0.4743416490252569
121,0.68,0.625,0.2777777777777778,0.6904761904761905,0.3846153846153846,0.6577380952380952,0.6569228410153045
122,0.74,0.7142857142857143,0.3125,0.7441860465116279,0.43478260869565216,0.7292358803986712,0.7290826165764892
123,0.82,0.6428571428571429,0.6923076923076923,0.8888888888888888,0.6666666666666666,0.7658730158730158,0.7559289460184544
124,0.72,0.6,0.375,0.75,0.4615384615384615,0.675,0.6708203932499369
125,0.84,1.0,0.4666666666666667,0.813953488372093,0.6363636363636364,0.9069767441860466,0.9021937088963173
126,0.78,0.625,0.38461538461538464,0.8095238095238095,0.4761904761904762,0.7172619047619048,0.7113032974423645
127,0.66,0.5833333333333334,0.3684210526315789,0.6842105263157895,0.4516129032258065,0.6337719298245614,0.6317616694747663
128,0.72,0.6666666666666666,0.4444444444444444,0.7368421052631579,0.5333333333333333,0.7017543859649122,0.7008766440504623
129,0.72,0.5,0.35714285714285715,0.775,0.41666666666666663,0.6375,0.6224949798994366
130,0.7,0.6,0.5,0.7428571428571429,0.5454545454545454,0.6714285714285715,0.6676183683170241
131,0.62,0.3076923076923077,0.2857142857142857,0.7297297297297297,0.29629629629629634,0.5187110187110187,0.47384831384339077
132,0.84,0.5,0.5,0.9047619047619048,0.5,0.7023809523809523,0.6725927091345493
133,0.66,0.4,0.26666666666666666,0.725,0.32,0.5625,0.5385164807134504
134,0.74,0.5,0.46153846153846156,0.8157894736842105,0.48000000000000004,0.6578947368421053,0.6386663736585051
135,0.78,0.5555555555555556,0.4166666666666667,0.8292682926829268,0.4761904761904762,0.6924119241192412,0.6787522427558309
136,0.66,0.875,0.30434782608695654,0.6190476190476191,0.4516129032258065,0.7470238095238095,0.7359800721939873
137,0.74,0.75,0.35294117647058826,0.7380952380952381,0.48,0.7440476190476191,0.7440238091428449
138,0.68,0.6153846153846154,0.42105263157894735,0.7027027027027027,0.5,0.659043659043659,0.6575959492214292
139,0.72,0.46153846153846156,0.46153846153846156,0.8108108108108109,0.46153846153846156,0.6361746361746362,0.6117355427146393
140,0.58,0.5555555555555556,0.22727272727272727,0.5853658536585366,0.3225806451612903,0.570460704607046,0.570265948512201
141,0.78,0.8181818181818182,0.5,0.7692307692307693,0.6206896551724137,0.7937062937062938,0.7933288280219177
142,0.68,0.3333333333333333,0.3333333333333333,0.7894736842105263,0.3333333333333333,0.5614035087719298,0.512989176042577
143,0.74,0.8461538461538461,0.5,0.7027027027027027,0.6285714285714286,0.7744282744282744,0.7710996009560598
144,0.68,0.6666666666666666,0.2222222222222222,0.6818181818181818,0.3333333333333333,0.6742424242424242,0.674199862463242
145,0.68,0.3333333333333333,0.23076923076923078,0.7560975609756098,0.27272727272727276,0.5447154471544715,0.5020284058947294
146,0.7,0.6,0.1875,0.7111111111111111,0.2857142857142857,0.6555555555555556,0.6531972647421809
147,0.78,0.5,0.2727272727272727,0.8181818181818182,0.3529411764705882,0.6590909090909092,0.6396021490668313
148,0.74,1.0,0.35,0.6976744186046512,0.5185185185185185,0.8488372093023255,0.8352690695845568
149,0.58,0.625,0.4,0.5588235294117647,0.48780487804878053,0.5919117647058824,0.5909862146297093
150,0.7,0.125,0.1111111111111111,0.8095238095238095,0.11764705882352941,0.46726190476190477,0.3181045051401759
151,0.7,0.8571428571428571,0.3,0.6744186046511628,0.4444444444444444,0.7657807308970099,0.7603111795186209
152,0.66,0.6666666666666666,0.45454545454545453,0.6571428571428571,0.5405405405405405,0.6619047619047619,0.6618876325292973
153,0.76,0.5833333333333334,0.5,0.8157894736842105,0.5384615384615384,0.6995614035087719,0.6898385267455394
154,0.76,0.7142857142857143,0.3333333333333333,0.7674418604651163,0.4545454545454545,0.7408637873754154,0.7403868971524841
155,0.72,0.6363636363636364,0.4117647058823529,0.7435897435897436,0.5,0.6899766899766899,0.6878905968200708
156,0.66,0.3333333333333333,0.13333333333333333,0.7045454545454546,0.19047619047619044,0.5189393939393939,0.4846116845975599
157,0.72,0.5,0.2857142857142857,0.7619047619047619,0.36363636363636365,0.6309523809523809,0.6172133998483676
158,0.78,0.5555555555555556,0.4166666666666667,0.8292682926829268,0.4761904761904762,0.6924119241192412,0.6787522427558309
159,0.66,1.0,0.22727272727272727,0.6222222222222222,0.37037037037037035,0.8111111111111111,0.7888106377466155
160,0.76,0.6923076923076923,0.5294117647058824,0.7837837837837838,0.5999999999999999,0.738045738045738,0.7366271394807162
161,0.72,0.375,0.25,0.7857142857142857,0.3,0.5803571428571428,0.5428101483418094
162,0.66,0.25,0.06666666666666667,0.6956521739130435,0.10526315789473685,0.47282608695652173,0.41702882811414954
163,0.64,0.4444444444444444,0.23529411764705882,0.6829268292682927,0.30769230769230765,0.5636856368563685,0.5509292470275582
164,0.7,0.7777777777777778,0.35,0.6829268292682927,0.48275862068965514,0.7303523035230353,0.728810888813495
165,0.6,0.3,0.1875,0.675,0.23076923076923075,0.48750000000000004,0.45
