Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
0,0.72,0.0,nan,1.0,0.0,0.5,0.0
1,0.8,0.0,0.0,0.975609756097561,0.0,0.4878048780487805,0.0
2,0.68,0.0,0.0,0.9444444444444444,0.0,0.4722222222222222,0.0
3,0.82,0.125,0.3333333333333333,0.9523809523809523,0.18181818181818182,0.5386904761904762,0.3450327796711771
4,0.74,0.14285714285714285,0.6666666666666666,0.9722222222222222,0.23529411764705882,0.5575396825396826,0.3726779962499649
5,0.78,0.4,0.4444444444444444,0.875,0.4210526315789474,0.6375,0.5916079783099616
6,0.78,0.25,0.2857142857142857,0.8809523809523809,0.26666666666666666,0.5654761904761905,0.46929531772445293
7,0.72,0.0,0.0,0.8372093023255814,0.0,0.4186046511627907,0.0
8,0.76,0.14285714285714285,0.14285714285714285,0.8604651162790697,0.14285714285714285,0.5016611295681063,0.350604603563426
9,0.84,0.5714285714285714,0.4444444444444444,0.8837209302325582,0.5,0.7275747508305648,0.7106218324146246
10,0.76,0.16666666666666666,0.125,0.8409090909090909,0.14285714285714288,0.5037878787878788,0.3743681545638132
11,0.84,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.3333333333333333,0.6212121212121212,0.5504818825631803
12,0.86,0.4,0.8,0.975,0.5333333333333333,0.6875,0.6244997998398398
13,0.7,0.09090909090909091,0.16666666666666666,0.8717948717948718,0.11764705882352942,0.4813519813519814,0.2815210103244148
14,0.74,0.09090909090909091,0.25,0.9230769230769231,0.13333333333333333,0.506993006993007,0.28968272975116055
15,0.66,0.08333333333333333,0.14285714285714285,0.8421052631578947,0.10526315789473685,0.46271929824561403,0.26490647141300877
16,0.66,0.3333333333333333,0.21428571428571427,0.7317073170731707,0.2608695652173913,0.532520325203252,0.4938647983247948
17,0.7,0.2857142857142857,0.4444444444444444,0.8611111111111112,0.34782608695652173,0.5734126984126984,0.4960158727618966
18,0.68,0.16666666666666666,0.08333333333333333,0.75,0.1111111111111111,0.4583333333333333,0.3535533905932738
19,0.74,0.3,0.3333333333333333,0.85,0.3157894736842105,0.575,0.5049752469181039
20,0.82,0.75,0.46153846153846156,0.8333333333333334,0.5714285714285714,0.7916666666666667,0.7905694150420949
21,0.64,0.3333333333333333,0.2,0.7073170731707317,0.25,0.5203252032520325,0.48556395842728817
22,0.72,0.4166666666666667,0.4166666666666667,0.8157894736842105,0.4166666666666667,0.6162280701754386,0.5830199659546441
23,0.7,0.3,0.2727272727272727,0.8,0.28571428571428564,0.55,0.4898979485566356
24,0.78,0.5555555555555556,0.4166666666666667,0.8292682926829268,0.4761904761904762,0.6924119241192412,0.6787522427558309
25,0.78,0.6363636363636364,0.5,0.8205128205128205,0.56,0.7284382284382285,0.7225956837295128
26,0.7,0.42857142857142855,0.21428571428571427,0.7441860465116279,0.2857142857142857,0.5863787375415282,0.564744966402014
27,0.74,0.46153846153846156,0.5,0.8378378378378378,0.48000000000000004,0.6496881496881497,0.6218475590483464
